# Wavelength(Angstrom)  Transmission
3.812000e+03  0.000000e+00
3.814000e+03  1.590000e-02
3.818000e+03  6.520000e-02
3.822000e+03  1.579000e-01
3.826000e+03  2.902000e-01
3.830000e+03  4.441000e-01
3.834000e+03  5.945000e-01
3.838000e+03  7.168000e-01
3.842000e+03  7.966000e-01
3.846000e+03  8.373000e-01
3.850000e+03  8.542000e-01
3.854000e+03  8.618000e-01
3.858000e+03  8.671000e-01
3.862000e+03  8.706000e-01
3.866000e+03  8.673000e-01
3.870000e+03  8.476000e-01
3.874000e+03  7.990000e-01
3.878000e+03  7.136000e-01
3.882000e+03  5.934000e-01
3.886000e+03  4.510000e-01
3.890000e+03  3.050000e-01
3.895000e+03  1.756000e-01
3.899000e+03  8.010000e-02
3.903000e+03  2.570000e-02
3.907000e+03  4.600000e-03
3.911000e+03  1.200000e-03
3.915000e+03  3.000000e-03
3.919000e+03  4.300000e-03
3.923000e+03  4.100000e-03
3.927000e+03  3.200000e-03
3.931000e+03  2.500000e-03
3.935000e+03  2.400000e-03
3.939000e+03  2.600000e-03
3.943000e+03  2.300000e-03
3.947000e+03  1.800000e-03
3.951000e+03  1.500000e-03
3.955000e+03  1.700000e-03
3.960000e+03  2.000000e-03
