# Wavelength(Angstrom)  Transmission
5.152000e+04  2.556500e-05
5.154500e+04  1.384400e-04
5.157100e+04  7.812100e-05
5.159700e+04  2.988300e-05
5.162200e+04  1.641600e-04
5.164800e+04  1.898800e-04
5.167400e+04  1.611100e-04
5.169900e+04  9.520600e-06
5.172500e+04  1.288400e-04
5.175100e+04  6.412500e-05
5.177700e+04  7.405100e-05
5.180300e+04  1.273500e-04
5.182900e+04  1.037000e-04
5.185500e+04  1.913800e-04
5.188100e+04  2.749000e-04
5.190600e+04  8.041900e-05
5.193200e+04  7.617700e-05
5.195900e+04  2.373400e-04
5.198500e+04  9.442600e-05
5.201100e+04  9.112400e-05
5.203700e+04  2.752300e-04
5.206300e+04  2.463400e-04
5.208900e+04  1.094900e-04
5.211500e+04  1.164200e-04
5.214100e+04  2.637000e-04
5.216800e+04  2.921700e-04
5.219400e+04  1.965900e-04
5.222000e+04  1.937800e-04
5.224600e+04  1.241600e-04
5.227300e+04  1.747900e-04
5.229900e+04  3.057000e-04
5.232600e+04  2.887600e-04
5.235200e+04  1.538500e-04
5.237800e+04  1.787200e-04
5.240500e+04  3.477800e-04
5.243100e+04  3.795300e-04
5.245800e+04  1.408800e-04
5.248400e+04  1.631800e-04
5.251100e+04  3.127700e-04
5.253800e+04  2.635400e-04
5.256400e+04  3.065300e-04
5.259100e+04  4.184500e-04
5.261800e+04  4.018400e-04
5.264400e+04  3.532500e-04
5.267100e+04  4.168600e-04
5.269800e+04  3.609700e-04
5.272500e+04  2.959500e-04
5.275100e+04  4.048900e-04
5.277800e+04  4.540200e-04
5.280500e+04  4.898600e-04
5.283200e+04  5.715100e-04
5.285900e+04  6.329900e-04
5.288600e+04  5.301900e-04
5.291300e+04  4.942200e-04
5.294000e+04  6.817600e-04
5.296700e+04  6.628400e-04
5.299400e+04  6.147900e-04
5.302100e+04  7.143700e-04
5.304800e+04  6.276500e-04
5.307500e+04  7.858100e-04
5.310200e+04  9.306700e-04
5.313000e+04  7.986300e-04
5.315700e+04  8.549200e-04
5.318400e+04  9.084500e-04
5.321100e+04  9.237600e-04
5.323900e+04  8.833500e-04
5.326600e+04  9.232600e-04
5.329400e+04  9.812400e-04
5.332100e+04  9.355200e-04
5.334800e+04  1.006200e-03
5.337600e+04  9.780300e-04
5.340300e+04  1.046400e-03
5.343100e+04  1.278600e-03
5.345800e+04  1.235700e-03
5.348600e+04  1.278900e-03
5.351400e+04  1.342700e-03
5.354100e+04  1.243600e-03
5.356900e+04  1.390500e-03
5.359600e+04  1.492400e-03
5.362400e+04  1.382800e-03
5.365200e+04  1.542700e-03
5.368000e+04  1.703500e-03
5.370700e+04  1.744800e-03
5.373500e+04  1.899300e-03
5.376300e+04  1.795800e-03
5.379100e+04  1.735200e-03
5.381900e+04  1.940800e-03
5.384700e+04  1.913800e-03
5.387500e+04  1.995200e-03
