# Wavelength(Angstrom)  Transmission
3.462700e+04  4.612300e-02
3.463900e+04  4.720500e-02
3.465100e+04  4.812400e-02
3.466200e+04  4.918500e-02
3.467400e+04  5.062900e-02
3.468500e+04  5.185100e-02
3.469700e+04  5.297200e-02
3.470900e+04  5.417400e-02
3.472000e+04  5.533400e-02
3.473200e+04  5.660600e-02
3.474300e+04  5.769500e-02
3.475500e+04  5.905700e-02
3.476700e+04  6.063300e-02
3.477800e+04  6.178700e-02
3.479000e+04  6.309100e-02
3.480200e+04  6.476300e-02
3.481300e+04  6.631100e-02
3.482500e+04  6.774900e-02
3.483700e+04  6.940300e-02
3.484800e+04  7.065200e-02
3.486000e+04  7.187400e-02
3.487200e+04  7.390800e-02
3.488400e+04  7.569500e-02
3.489500e+04  7.714500e-02
3.490700e+04  7.885600e-02
3.491900e+04  8.071200e-02
3.493100e+04  8.244000e-02
3.494200e+04  8.429000e-02
3.495400e+04  8.614400e-02
3.496600e+04  8.802200e-02
3.497800e+04  8.987400e-02
3.499000e+04  9.179200e-02
3.500100e+04  9.364800e-02
3.501300e+04  9.561000e-02
3.502500e+04  9.745400e-02
3.503700e+04  9.949800e-02
3.504900e+04  1.019700e-01
3.506100e+04  1.040200e-01
3.507200e+04  1.060800e-01
3.508400e+04  1.085700e-01
3.509600e+04  1.105600e-01
3.510800e+04  1.123900e-01
3.512000e+04  1.154400e-01
3.513200e+04  1.191600e-01
3.514400e+04  1.223500e-01
3.515600e+04  1.257900e-01
3.516800e+04  1.296600e-01
3.518000e+04  1.331500e-01
3.519100e+04  1.368000e-01
3.520300e+04  1.408600e-01
3.521500e+04  1.444200e-01
3.522700e+04  1.479300e-01
3.523900e+04  1.522700e-01
3.525100e+04  1.562700e-01
3.526300e+04  1.599600e-01
3.527500e+04  1.645600e-01
3.528700e+04  1.688300e-01
3.529900e+04  1.728500e-01
3.531100e+04  1.778500e-01
3.532300e+04  1.826800e-01
3.533500e+04  1.875800e-01
3.534700e+04  1.929500e-01
3.535900e+04  1.972700e-01
3.537100e+04  2.018600e-01
3.538400e+04  2.078900e-01
3.539600e+04  2.135000e-01
3.540800e+04  2.190400e-01
3.542000e+04  2.251500e-01
3.543200e+04  2.308200e-01
3.544400e+04  2.370700e-01
3.545600e+04  2.438000e-01
3.546800e+04  2.499200e-01
3.548000e+04  2.566400e-01
3.549200e+04  2.637500e-01
3.550500e+04  2.702800e-01
3.551700e+04  2.774300e-01
3.552900e+04  2.852300e-01
3.554100e+04  2.924000e-01
3.555300e+04  2.996100e-01
3.556600e+04  3.076400e-01
3.557800e+04  3.155300e-01
3.559000e+04  3.234700e-01
3.560200e+04  3.320400e-01
3.561400e+04  3.405300e-01
3.562700e+04  3.488400e-01
3.563900e+04  3.573200e-01
3.565100e+04  3.658700e-01
3.566300e+04  3.742600e-01
3.567600e+04  3.834300e-01
3.568800e+04  3.932400e-01
3.570000e+04  4.015800e-01
3.571200e+04  4.101900e-01
3.572500e+04  4.202300e-01
3.573700e+04  4.290400e-01
3.574900e+04  4.376600e-01
3.576200e+04  4.471900e-01
3.577400e+04  4.559600e-01
3.578600e+04  4.646800e-01
3.579900e+04  4.742400e-01
3.581100e+04  4.831200e-01
3.582400e+04  4.909500e-01
3.583600e+04  4.996800e-01
3.584800e+04  5.085800e-01
3.586100e+04  5.162000e-01
3.587300e+04  5.246200e-01
3.588600e+04  5.331000e-01
3.589800e+04  5.399900e-01
3.591000e+04  5.475100e-01
3.592300e+04  5.550800e-01
3.593500e+04  5.611900e-01
3.594800e+04  5.682300e-01
3.596000e+04  5.751200e-01
3.597300e+04  5.797800e-01
3.598500e+04  5.856400e-01
3.599800e+04  5.922900e-01
3.601000e+04  5.963400e-01
3.602300e+04  6.011500e-01
3.603500e+04  6.070700e-01
3.604800e+04  6.109700e-01
3.606000e+04  6.142500e-01
3.607300e+04  6.178500e-01
3.608500e+04  6.210700e-01
3.609800e+04  6.242400e-01
3.611000e+04  6.278300e-01
3.612300e+04  6.301700e-01
3.613600e+04  6.315300e-01
3.614800e+04  6.341700e-01
3.616100e+04  6.355900e-01
3.617300e+04  6.361200e-01
3.618600e+04  6.385100e-01
3.619900e+04  6.396200e-01
3.621100e+04  6.397400e-01
3.622400e+04  6.415400e-01
3.623700e+04  6.416700e-01
3.624900e+04  6.406000e-01
3.626200e+04  6.422000e-01
3.627500e+04  6.425600e-01
3.628700e+04  6.407800e-01
3.630000e+04  6.414100e-01
3.631300e+04  6.418500e-01
3.632600e+04  6.399000e-01
3.633800e+04  6.394800e-01
3.635100e+04  6.403500e-01
3.636400e+04  6.387600e-01
3.637600e+04  6.370100e-01
3.638900e+04  6.372900e-01
3.640200e+04  6.362400e-01
3.641500e+04  6.345700e-01
3.642800e+04  6.341700e-01
3.644000e+04  6.323600e-01
3.645300e+04  6.307100e-01
3.646600e+04  6.315300e-01
3.647900e+04  6.305800e-01
3.649200e+04  6.283000e-01
3.650400e+04  6.280400e-01
3.651700e+04  6.266100e-01
3.653000e+04  6.249300e-01
3.654300e+04  6.253800e-01
3.655600e+04  6.239300e-01
3.656900e+04  6.220200e-01
3.658200e+04  6.225100e-01
3.659500e+04  6.218300e-01
3.660700e+04  6.200900e-01
3.662100e+04  6.198800e-01
3.663300e+04  6.192900e-01
3.664600e+04  6.178600e-01
3.665900e+04  6.176500e-01
3.667200e+04  6.173600e-01
3.668500e+04  6.161200e-01
3.669800e+04  6.161500e-01
3.671100e+04  6.163200e-01
3.672400e+04  6.151500e-01
3.673700e+04  6.154300e-01
3.675000e+04  6.164500e-01
3.676300e+04  6.156600e-01
3.677600e+04  6.155100e-01
3.678900e+04  6.159900e-01
3.680200e+04  6.154700e-01
3.681600e+04  6.162500e-01
3.682800e+04  6.175300e-01
3.684200e+04  6.173900e-01
3.685500e+04  6.178600e-01
3.686800e+04  6.190800e-01
3.688100e+04  6.188600e-01
3.689400e+04  6.187300e-01
3.690700e+04  6.204700e-01
3.692000e+04  6.209200e-01
3.693400e+04  6.211800e-01
3.694700e+04  6.242000e-01
3.696000e+04  6.254300e-01
3.697300e+04  6.251100e-01
3.698600e+04  6.269300e-01
3.699900e+04  6.277800e-01
3.701300e+04  6.281500e-01
3.702600e+04  6.306200e-01
3.703900e+04  6.325600e-01
3.705200e+04  6.333100e-01
