# Wavelength(Angstrom)  Transmission
9.169700e+04  9.182800e-01
9.177800e+04  9.201800e-01
9.185900e+04  9.211400e-01
9.194100e+04  9.221200e-01
9.202200e+04  9.226800e-01
9.210400e+04  9.225300e-01
9.218600e+04  9.231800e-01
9.226800e+04  9.241100e-01
9.235000e+04  9.257800e-01
9.243200e+04  9.267200e-01
9.251500e+04  9.262300e-01
9.259700e+04  9.280600e-01
9.268000e+04  9.295500e-01
9.276300e+04  9.284900e-01
9.284600e+04  9.290400e-01
9.292900e+04  9.300800e-01
9.301300e+04  9.298500e-01
9.309600e+04  9.298200e-01
9.318000e+04  9.305900e-01
9.326400e+04  9.318100e-01
9.334800e+04  9.326600e-01
9.343200e+04  9.344700e-01
9.351600e+04  9.356100e-01
9.360000e+04  9.339800e-01
9.368500e+04  9.337700e-01
9.377000e+04  9.351900e-01
9.385400e+04  9.354400e-01
9.393900e+04  9.356900e-01
9.402500e+04  9.353100e-01
9.411000e+04  9.352000e-01
9.419500e+04  9.369800e-01
9.428100e+04  9.374400e-01
9.436700e+04  9.375400e-01
9.445300e+04  9.374700e-01
9.453900e+04  9.369000e-01
9.462500e+04  9.379500e-01
9.471200e+04  9.375800e-01
9.479800e+04  9.373700e-01
9.488500e+04  9.384500e-01
9.497200e+04  9.370200e-01
9.505900e+04  9.367700e-01
9.514600e+04  9.387800e-01
9.523300e+04  9.398800e-01
9.532100e+04  9.397800e-01
9.540900e+04  9.408000e-01
9.549600e+04  9.435300e-01
9.558400e+04  9.453300e-01
9.567300e+04  9.469600e-01
9.576100e+04  9.488100e-01
9.585000e+04  9.503100e-01
9.593800e+04  9.522800e-01
9.602700e+04  9.538300e-01
9.611600e+04  9.551000e-01
9.620500e+04  9.557000e-01
9.629400e+04  9.570000e-01
9.638400e+04  9.591700e-01
9.647400e+04  9.592900e-01
9.656300e+04  9.600800e-01
9.665300e+04  9.628700e-01
9.674400e+04  9.643100e-01
9.683400e+04  9.643400e-01
9.692400e+04  9.648500e-01
9.701500e+04  9.663000e-01
9.710600e+04  9.679300e-01
9.719700e+04  9.690000e-01
9.728800e+04  9.688800e-01
9.738000e+04  9.693200e-01
9.747100e+04  9.710200e-01
9.756300e+04  9.715700e-01
9.765500e+04  9.716700e-01
9.774700e+04  9.729100e-01
9.783900e+04  9.740800e-01
9.793100e+04  9.746400e-01
9.802400e+04  9.756800e-01
9.811700e+04  9.770200e-01
9.820900e+04  9.771400e-01
9.830300e+04  9.771000e-01
9.839600e+04  9.783700e-01
9.848900e+04  9.799800e-01
9.858300e+04  9.816100e-01
9.867700e+04  9.845100e-01
9.877100e+04  9.865400e-01
9.886500e+04  9.868300e-01
9.895900e+04  9.883800e-01
9.905400e+04  9.900900e-01
9.914800e+04  9.921600e-01
9.924300e+04  9.950700e-01
9.933800e+04  9.948900e-01
9.943400e+04  9.938800e-01
9.952900e+04  9.957700e-01
9.962500e+04  9.974200e-01
9.972000e+04  9.984500e-01
9.981600e+04  1.000000e+00
9.991300e+04  9.994400e-01
1.000090e+05  9.976100e-01
1.001050e+05  9.957000e-01
1.002020e+05  9.935800e-01
1.002990e+05  9.895800e-01
1.003960e+05  9.866700e-01
1.004930e+05  9.839800e-01
1.005910e+05  9.812700e-01
1.006890e+05  9.794100e-01
1.007860e+05  9.748800e-01
1.008840e+05  9.702500e-01
1.009830e+05  9.681100e-01
1.010810e+05  9.649000e-01
1.011800e+05  9.620000e-01
1.012780e+05  9.599500e-01
1.013770e+05  9.569200e-01
1.014770e+05  9.543100e-01
1.015760e+05  9.528400e-01
1.016760e+05  9.509300e-01
1.017750e+05  9.470800e-01
1.018750e+05  9.439000e-01
1.019760e+05  9.428600e-01
1.020760e+05  9.404200e-01
1.021770e+05  9.370300e-01
1.022770e+05  9.359600e-01
1.023780e+05  9.340300e-01
1.024790e+05  9.306300e-01
1.025810e+05  9.283700e-01
1.026820e+05  9.255200e-01
1.027840e+05  9.228800e-01
