# Wavelength(Angstrom)  Transmission
2.473400e+04  2.014200e-03
2.474000e+04  2.043700e-03
2.474600e+04  2.057100e-03
2.475200e+04  2.007000e-03
2.475700e+04  1.995200e-03
2.476300e+04  2.146400e-03
2.476900e+04  2.072000e-03
2.477500e+04  2.236400e-03
2.478100e+04  2.351700e-03
2.478700e+04  2.099300e-03
2.479300e+04  2.300200e-03
2.479900e+04  2.538100e-03
2.480500e+04  2.581300e-03
2.481100e+04  2.572200e-03
2.481700e+04  2.379000e-03
2.482300e+04  2.425200e-03
2.482900e+04  2.480700e-03
2.483500e+04  2.417500e-03
2.484100e+04  2.316800e-03
2.484600e+04  2.169200e-03
2.485200e+04  2.472900e-03
2.485800e+04  2.583000e-03
2.486400e+04  2.342500e-03
2.487000e+04  2.596000e-03
2.487600e+04  2.908100e-03
2.488200e+04  2.835400e-03
2.488800e+04  2.688200e-03
2.489400e+04  2.841600e-03
2.490000e+04  2.874400e-03
2.490600e+04  2.691500e-03
2.491200e+04  2.888900e-03
2.491800e+04  3.106100e-03
2.492400e+04  3.402100e-03
2.493000e+04  3.440400e-03
2.493600e+04  3.146100e-03
2.494200e+04  3.493700e-03
2.494800e+04  3.512500e-03
2.495400e+04  3.146200e-03
2.496000e+04  3.655300e-03
2.496600e+04  3.678700e-03
2.497200e+04  3.289900e-03
2.497800e+04  3.712600e-03
2.498400e+04  3.867900e-03
2.499000e+04  3.623500e-03
2.499600e+04  3.654800e-03
2.500200e+04  3.834700e-03
2.500800e+04  4.090700e-03
2.501400e+04  4.014400e-03
2.502000e+04  3.898500e-03
2.502600e+04  4.115200e-03
2.503200e+04  4.245900e-03
2.503800e+04  4.262000e-03
2.504500e+04  4.278100e-03
2.505000e+04  4.484200e-03
2.505700e+04  4.531000e-03
2.506300e+04  4.421800e-03
2.506900e+04  4.730000e-03
2.507500e+04  4.995200e-03
2.508100e+04  4.787800e-03
2.508700e+04  4.637200e-03
2.509300e+04  4.760200e-03
2.509900e+04  4.551600e-03
2.510500e+04  4.758000e-03
2.511100e+04  5.464100e-03
2.511700e+04  5.186400e-03
2.512300e+04  4.908000e-03
2.512900e+04  5.189400e-03
2.513600e+04  5.355600e-03
2.514200e+04  5.679900e-03
2.514800e+04  5.588100e-03
2.515400e+04  5.538600e-03
2.516000e+04  5.783200e-03
2.516600e+04  5.763900e-03
2.517200e+04  6.015100e-03
2.517800e+04  6.054900e-03
2.518400e+04  5.974700e-03
2.519000e+04  6.382200e-03
2.519700e+04  6.362700e-03
2.520300e+04  6.196800e-03
2.520900e+04  6.561600e-03
2.521500e+04  6.658400e-03
2.522100e+04  6.620400e-03
2.522700e+04  6.929800e-03
2.523300e+04  7.077600e-03
2.524000e+04  7.090000e-03
2.524600e+04  7.071300e-03
2.525200e+04  7.078300e-03
2.525800e+04  7.506000e-03
2.526400e+04  7.969300e-03
2.527000e+04  8.043500e-03
2.527600e+04  8.018900e-03
2.528300e+04  8.026600e-03
2.528900e+04  8.128700e-03
2.529500e+04  7.926500e-03
2.530100e+04  7.955900e-03
2.530700e+04  8.600600e-03
2.531300e+04  8.708800e-03
2.532000e+04  8.728100e-03
2.532600e+04  9.216400e-03
2.533200e+04  9.335500e-03
2.533800e+04  9.319600e-03
2.534400e+04  9.401000e-03
2.535100e+04  9.639800e-03
2.535700e+04  9.805100e-03
2.536300e+04  9.609200e-03
2.536900e+04  9.902900e-03
2.537500e+04  1.037400e-02
2.538200e+04  1.038600e-02
2.538800e+04  1.050800e-02
2.539400e+04  1.051300e-02
