# Wavelength(Angstrom)  Transmission
1.534160e+05  9.498300e-01
1.536430e+05  9.551400e-01
1.538710e+05  9.565800e-01
1.541000e+05  9.559100e-01
1.543290e+05  9.615800e-01
1.545590e+05  9.624000e-01
1.547900e+05  9.590500e-01
1.550210e+05  9.594800e-01
1.552530e+05  9.534000e-01
1.554860e+05  9.463100e-01
1.557190e+05  9.413400e-01
1.559540e+05  9.370100e-01
1.561880e+05  9.318300e-01
1.564240e+05  9.302700e-01
1.566600e+05  9.309100e-01
1.568970e+05  9.287900e-01
1.571350e+05  9.247200e-01
1.573740e+05  9.242800e-01
1.576130e+05  9.231900e-01
1.578530e+05  9.189600e-01
1.580930e+05  9.138900e-01
1.583350e+05  9.091200e-01
1.585770e+05  9.031700e-01
1.588200e+05  8.971400e-01
1.590630e+05  8.934800e-01
1.593070e+05  8.861200e-01
1.595530e+05  8.756200e-01
1.597980e+05  8.683600e-01
1.600450e+05  8.635500e-01
1.602920e+05  8.624200e-01
1.605410e+05  8.642200e-01
1.607890e+05  8.660700e-01
1.610390e+05  8.634900e-01
1.612900e+05  8.621400e-01
1.615410e+05  8.653700e-01
1.617930e+05  8.623600e-01
1.620460e+05  8.572100e-01
1.622990e+05  8.567600e-01
1.625540e+05  8.513900e-01
1.628090e+05  8.439500e-01
1.630650e+05  8.446200e-01
1.633210e+05  8.448900e-01
1.635790e+05  8.389600e-01
1.638380e+05  8.395200e-01
1.640970e+05  8.438500e-01
1.643570e+05  8.466300e-01
1.646180e+05  8.496800e-01
1.648790e+05  8.553800e-01
1.651420e+05  8.606100e-01
1.654050e+05  8.656600e-01
1.656700e+05  8.736100e-01
1.659350e+05  8.811000e-01
1.662010e+05  8.837800e-01
1.664670e+05  8.898700e-01
1.667350e+05  8.981000e-01
1.670030e+05  9.012900e-01
1.672730e+05  9.076500e-01
1.675430e+05  9.187000e-01
1.678140e+05  9.270700e-01
1.680860e+05  9.325900e-01
1.683590e+05  9.414900e-01
1.686330e+05  9.535100e-01
1.689080e+05  9.628700e-01
1.691830e+05  9.730900e-01
1.694590e+05  9.855200e-01
1.697370e+05  9.918600e-01
1.700150e+05  9.951900e-01
1.702940e+05  9.992200e-01
1.705740e+05  1.000000e+00
1.708550e+05  9.948600e-01
1.711370e+05  9.947000e-01
1.714200e+05  9.943700e-01
1.717040e+05  9.909900e-01
1.719890e+05  9.939300e-01
1.722740e+05  9.937200e-01
1.725610e+05  9.892200e-01
1.728490e+05  9.881300e-01
1.731370e+05  9.869100e-01
1.734270e+05  9.841500e-01
1.737170e+05  9.817600e-01
1.740090e+05  9.827000e-01
1.743010e+05  9.816900e-01
1.745950e+05  9.757700e-01
1.748890e+05  9.766300e-01
1.751840e+05  9.769200e-01
1.754810e+05  9.671500e-01
1.757780e+05  9.624700e-01
1.760770e+05  9.632300e-01
1.763760e+05  9.589600e-01
1.766770e+05  9.550800e-01
1.769780e+05  9.582600e-01
1.772810e+05  9.568800e-01
1.775840e+05  9.482800e-01
1.778890e+05  9.457100e-01
1.781950e+05  9.454700e-01
1.785010e+05  9.384000e-01
1.788090e+05  9.341400e-01
1.791180e+05  9.310900e-01
1.794280e+05  9.219700e-01
1.797390e+05  9.162500e-01
1.800510e+05  9.164200e-01
1.803640e+05  9.149100e-01
1.806780e+05  9.080700e-01
1.809930e+05  9.078800e-01
1.813100e+05  9.125900e-01
1.816270e+05  9.096100e-01
1.819460e+05  9.074300e-01
1.822660e+05  9.097500e-01
1.825870e+05  9.055200e-01
1.829090e+05  9.011200e-01
1.832320e+05  9.031800e-01
1.835560e+05  9.000500e-01
1.838810e+05  8.928100e-01
1.842080e+05  8.911800e-01
1.845360e+05  8.907700e-01
1.848650e+05  8.865600e-01
1.851950e+05  8.821700e-01
1.855260e+05  8.780600e-01
1.858590e+05  8.665300e-01
1.861920e+05  8.558700e-01
1.865270e+05  8.519400e-01
1.868630e+05  8.403000e-01
1.872010e+05  8.229400e-01
1.875390e+05  8.126600e-01
1.878790e+05  7.999900e-01
1.882200e+05  7.818900e-01
1.885620e+05  7.691200e-01
1.889060e+05  7.589300e-01
1.892500e+05  7.373100e-01
1.895960e+05  7.168900e-01
1.899440e+05  7.036200e-01
1.902920e+05  6.787500e-01
1.906420e+05  6.480800e-01
1.909930e+05  6.246800e-01
1.913450e+05  5.975900e-01
1.916990e+05  5.656900e-01
1.920540e+05  5.399400e-01
1.924100e+05  5.145000e-01
1.927680e+05  4.838700e-01
1.931270e+05  4.547000e-01
1.934870e+05  4.280400e-01
1.938490e+05  4.004900e-01
1.942120e+05  3.744000e-01
1.945760e+05  3.513100e-01
1.949420e+05  3.281000e-01
1.953090e+05  3.028500e-01
1.956780e+05  2.811900e-01
1.960480e+05  2.587100e-01
1.964190e+05  2.351500e-01
1.967920e+05  2.170000e-01
1.971660e+05  2.003200e-01
1.975410e+05  1.816400e-01
1.979180e+05  1.654600e-01
1.982970e+05  1.521200e-01
1.986770e+05  1.389700e-01
1.990580e+05  1.274400e-01
1.994410e+05  1.170200e-01
1.998250e+05  1.064000e-01
2.002110e+05  9.844200e-02
2.005980e+05  9.334000e-02
2.009870e+05  8.821900e-02
2.013770e+05  8.253400e-02
2.017690e+05  7.689000e-02
2.021620e+05  7.137500e-02
2.025570e+05  6.587100e-02
2.029530e+05  6.134300e-02
2.033510e+05  5.810100e-02
2.037510e+05  5.463800e-02
2.041520e+05  5.093900e-02
2.045550e+05  4.801100e-02
2.049590e+05  4.538500e-02
2.053650e+05  4.235600e-02
2.057720e+05  3.952500e-02
2.061810e+05  3.624600e-02
2.065920e+05  3.299700e-02
2.070040e+05  3.059100e-02
2.074180e+05  2.885900e-02
2.078340e+05  2.721400e-02
2.082510e+05  2.550600e-02
2.086700e+05  2.409200e-02
2.090910e+05  2.263200e-02
2.095130e+05  2.086100e-02
2.099380e+05  1.924300e-02
2.103640e+05  1.753800e-02
2.107910e+05  1.581100e-02
2.112200e+05  1.507100e-02
2.116510e+05  1.493900e-02
2.120840e+05  1.465100e-02
2.125190e+05  1.387800e-02
2.129550e+05  1.283500e-02
2.133930e+05  1.209600e-02
2.138330e+05  1.142000e-02
2.142750e+05  1.058600e-02
2.147190e+05  9.945800e-03
2.151640e+05  9.272900e-03
2.156120e+05  8.611600e-03
2.160610e+05  8.311100e-03
2.165120e+05  8.066700e-03
2.169650e+05  7.723500e-03
2.174200e+05  7.494200e-03
2.178760e+05  7.490400e-03
2.183350e+05  7.839000e-03
2.187960e+05  8.005400e-03
2.192580e+05  7.335900e-03
2.197230e+05  6.574100e-03
2.201890e+05  6.524300e-03
2.206580e+05  6.842500e-03
2.211280e+05  6.745100e-03
2.216010e+05  6.187000e-03
2.220750e+05  5.665100e-03
