# Wavelength(Angstrom)  Transmission
9.102000e+03  4.910000e-02
9.102500e+03  5.110000e-02
9.103000e+03  5.350000e-02
9.103500e+03  5.580000e-02
9.104000e+03  5.810000e-02
9.104500e+03  6.050000e-02
9.105000e+03  6.280000e-02
9.105500e+03  6.570000e-02
9.106000e+03  6.860000e-02
9.106500e+03  7.160000e-02
9.107000e+03  7.450000e-02
9.107500e+03  7.740000e-02
9.108000e+03  8.150000e-02
9.108500e+03  8.560000e-02
9.109000e+03  8.970000e-02
9.109500e+03  9.370000e-02
9.110000e+03  9.780000e-02
9.110500e+03  1.025000e-01
9.111000e+03  1.072000e-01
9.111500e+03  1.119000e-01
9.112000e+03  1.165000e-01
9.112500e+03  1.212000e-01
9.113000e+03  1.266000e-01
9.113500e+03  1.319000e-01
9.114000e+03  1.373000e-01
9.114500e+03  1.427000e-01
9.115000e+03  1.481000e-01
9.115500e+03  1.536000e-01
9.116000e+03  1.593000e-01
9.116500e+03  1.649000e-01
9.117000e+03  1.705000e-01
9.117500e+03  1.761000e-01
9.118000e+03  1.823000e-01
9.118500e+03  1.885000e-01
9.119000e+03  1.946000e-01
9.119500e+03  2.007000e-01
9.120000e+03  2.068000e-01
9.120500e+03  2.141000e-01
9.121000e+03  2.214000e-01
9.121500e+03  2.287000e-01
9.122000e+03  2.360000e-01
9.122500e+03  2.432000e-01
9.123000e+03  2.501000e-01
9.123500e+03  2.570000e-01
9.124000e+03  2.638000e-01
9.124500e+03  2.706000e-01
9.125000e+03  2.775000e-01
9.125500e+03  2.854000e-01
9.126000e+03  2.933000e-01
9.126500e+03  3.011000e-01
9.127000e+03  3.090000e-01
9.127500e+03  3.170000e-01
9.128000e+03  3.245000e-01
9.128500e+03  3.320000e-01
9.129000e+03  3.395000e-01
9.129500e+03  3.470000e-01
9.130000e+03  3.545000e-01
9.130500e+03  3.626000e-01
9.131000e+03  3.708000e-01
9.131500e+03  3.790000e-01
9.132000e+03  3.872000e-01
9.132500e+03  3.954000e-01
9.133000e+03  4.032000e-01
9.133500e+03  4.111000e-01
9.134000e+03  4.190000e-01
9.134500e+03  4.269000e-01
9.135000e+03  4.347000e-01
9.135500e+03  4.426000e-01
9.136000e+03  4.505000e-01
9.136500e+03  4.584000e-01
9.137000e+03  4.663000e-01
9.137500e+03  4.743000e-01
9.138000e+03  4.810000e-01
9.138500e+03  4.876000e-01
9.139000e+03  4.943000e-01
9.139500e+03  5.009000e-01
9.140000e+03  5.076000e-01
9.140500e+03  5.151000e-01
9.141000e+03  5.227000e-01
9.141500e+03  5.302000e-01
9.142000e+03  5.378000e-01
9.142500e+03  5.453000e-01
9.143000e+03  5.523000e-01
9.143500e+03  5.592000e-01
9.144000e+03  5.661000e-01
9.144500e+03  5.729000e-01
9.145000e+03  5.798000e-01
9.145500e+03  5.876000e-01
9.146000e+03  5.954000e-01
9.146500e+03  6.032000e-01
9.147000e+03  6.110000e-01
9.147500e+03  6.188000e-01
9.148000e+03  6.258000e-01
9.148500e+03  6.329000e-01
9.149000e+03  6.399000e-01
9.149500e+03  6.470000e-01
9.150000e+03  6.540000e-01
9.150500e+03  6.612000e-01
9.151000e+03  6.683000e-01
9.151500e+03  6.755000e-01
9.152000e+03  6.826000e-01
9.152500e+03  6.897000e-01
9.153000e+03  6.963000e-01
9.153500e+03  7.030000e-01
9.154000e+03  7.096000e-01
9.154500e+03  7.163000e-01
9.155000e+03  7.230000e-01
9.155500e+03  7.289000e-01
9.156000e+03  7.348000e-01
9.156500e+03  7.408000e-01
9.157000e+03  7.467000e-01
9.157500e+03  7.526000e-01
9.158000e+03  7.587000e-01
9.158500e+03  7.647000e-01
9.159000e+03  7.708000e-01
9.159500e+03  7.769000e-01
9.160000e+03  7.829000e-01
9.160500e+03  7.882000e-01
9.161000e+03  7.935000e-01
9.161500e+03  7.988000e-01
9.162000e+03  8.042000e-01
9.162500e+03  8.095000e-01
9.163000e+03  8.144000e-01
9.163500e+03  8.193000e-01
9.164000e+03  8.243000e-01
9.164500e+03  8.291000e-01
9.165000e+03  8.341000e-01
9.165500e+03  8.380000e-01
9.166000e+03  8.419000e-01
9.166500e+03  8.457000e-01
9.167000e+03  8.497000e-01
9.167500e+03  8.536000e-01
9.168000e+03  8.578000e-01
9.168500e+03  8.621000e-01
9.169000e+03  8.663000e-01
9.169500e+03  8.705000e-01
9.170000e+03  8.747000e-01
9.170500e+03  8.780000e-01
9.171000e+03  8.813000e-01
9.171500e+03  8.845000e-01
9.172000e+03  8.878000e-01
9.172500e+03  8.911000e-01
9.173000e+03  8.940000e-01
9.173500e+03  8.968000e-01
9.174000e+03  8.996000e-01
9.174500e+03  9.025000e-01
9.175000e+03  9.053000e-01
9.175500e+03  9.079000e-01
9.176000e+03  9.105000e-01
9.176500e+03  9.130000e-01
9.177000e+03  9.156000e-01
9.177500e+03  9.182000e-01
9.178000e+03  9.192000e-01
9.178500e+03  9.201000e-01
9.179000e+03  9.210000e-01
9.179500e+03  9.220000e-01
9.180000e+03  9.230000e-01
9.180500e+03  9.231000e-01
9.181000e+03  9.233000e-01
9.181500e+03  9.234000e-01
9.182000e+03  9.236000e-01
9.182500e+03  9.237000e-01
