# Narayanan et al. (2018) median dust attenuation curves at z = 0 to 6.
#
# Source     https://bitbucket.org/desika/narayanan_attenuation_laws/
#            file median_curve_redshifts.dat, at commit cc78a26.
# Retrieved  2026-09-07
# Paper      D. Narayanan, C. Conroy, R. Dave, B. D. Johnson and G. Popping,
#            "A Theory for the Variation of Dust Attenuation Laws in Galaxies",
#            ApJ, 869, 70 (2018). arXiv:1805.06905.
#            https://doi.org/10.3847/1538-4357/aaed25
#            These are the best-fit median attenuation curves of the paper's
#            Figure 9, from the 25 Mpc MUFASA cosmological hydrodynamic
#            simulation post-processed with dust radiative transfer.
#
# Repackaged, with attribution: every 5th row of the upstream file, verbatim
# and at full precision (917 of its 4585 rows). The upstream file repeats three
# abscissae near x = 5.93 to 5.98, where two overlapping segments were joined
# with a 1 to 3 percent step; the stride skips the repeat, so x here is
# strictly decreasing.
#
# Columns    x  z0  z1  z2  z3  z4  z5  z6
#   x        inverse wavelength 1 / lambda [1/micron], 9.9502 down to 1.0091,
#            that is lambda = 1005 to 9910 Angstrom.
#   zN       median A(lambda) at redshift N [dimensionless], on the paper's
#            normalization by the 3000 Angstrom optical depth tau_3000
#            (Section 5.1). Measured on these columns: the seven curves pass
#            through unity to within 1.2 percent at 3000 Angstrom (0.9929 to
#            1.0120) and their spread across z is smallest there. They are not
#            on A_V = 1, which is why the Kriek and Conroy (2013) fit in
#            scripts/fit_narayanan2018_medians.py carries a free normalization.
#
# x z0 z1 z2 z3 z4 z5 z6
2.578516404688971 0.6630899115181467 0.6949883072319417 0.6852064326581938 0.7122982273470723 0.7169173460280739 0.8135960987214451 0.8148764961896954
2.575527206555891 0.6622494205242718 0.693430562945753 0.6837422993646669 0.7109928146298679 0.7154286157802128 0.8118763296818454 0.813489704958028
2.572544864796561 0.6613824994095804 0.6919024216671782 0.6822926935244081 0.7096924194313707 0.7139659623160168 0.8102180102468992 0.8121400563903726
2.569569421877201 0.6604864454585925 0.6904053909738282 0.6808587234613219 0.7083979989861731 0.7125316735621181 0.8086268581310804 0.8108312352294066
2.5666008538875715 0.6595584840759682 0.6889409526162317 0.6794414838639516 0.7071105118267306 0.7111280517750446 0.8071086644885063 0.8095669726436984
2.5636392027502515 0.6585958102333543 0.6875106281114357 0.6780421188225209 0.7058309747269724 0.709757475901971 0.8056693611354515 0.8083511021487215
2.5606843131787596 0.6575955034464465 0.6861158516655465 0.6766616973254896 0.7045603487023483 0.7084222794220852 0.8043148916186187 0.8071874508529999
2.55773622746644 0.6565546573143188 0.6847581601702161 0.6753013992889582 0.7032997091285382 0.7071249320232152 0.8030514004762916 0.8060799998695015
2.554794987410481 0.6554703207506639 0.6834390934473196 0.6739624197229894 0.7020501589626761 0.7058679433343088 0.8018851253599414 0.805032795815937
2.551860438956743 0.6543394230189851 0.6821601093272347 0.6726458809400481 0.7008127459452989 0.7046537817819303 0.8008223254895593 0.8040498847596257
