code,id,logmstar,logmstar_lo,logmstar_hi,logsfr,logsfr_lo,logsfr_hi,mass_definition_note,sfr_timescale_note
BAGPIPES,7183,10.774915690637645,10.717751698412266,10.823768676883681,2.1395511801462193,2.0688986706207495,2.23651129427225,survived stellar mass,instantaneous
BAGPIPES,7195,10.908181047087732,10.818290990917003,10.980585215813685,1.5182214449138054,1.4410596145128165,1.6275573751470063,survived stellar mass,instantaneous
BAGPIPES,7219,10.497824680934752,10.402127217084212,10.568379524895745,-13.468321588420968,-49.64006545164397,-3.5014431427341974,survived stellar mass,instantaneous
BAGPIPES,7603,9.036602639769765,8.920238700341313,9.12178646178083,0.27982181330446954,0.1424569301129305,0.43433687783607317,survived stellar mass,instantaneous
BAGPIPES,7649,9.432637114659498,9.301381777901641,9.522035013226233,0.34530358190404964,0.24102507333057405,0.5214987271894591,survived stellar mass,instantaneous
BAGPIPES,7764,9.2707002920068,9.120502889325646,9.355147874411779,0.4669638966702165,0.32387570961595413,0.6610150245160686,survived stellar mass,instantaneous
BAGPIPES,7772,9.466393183998335,9.381042580462443,9.549175322141263,0.7498964294123336,0.641630688467464,0.8900680316168752,survived stellar mass,instantaneous
BAGPIPES,7837,10.317948151004005,10.238098941526868,10.397744966919845,1.6826872163821651,1.5819416416200034,1.7871421121864968,survived stellar mass,instantaneous
BAGPIPES,7886,10.686055254655844,10.632608932747328,10.736038492143962,1.210626821535469,1.111745555557479,1.2736484145307663,survived stellar mass,instantaneous
BAGPIPES,7988,9.804355496899786,9.730748153665898,9.868832035041924,0.8145755996977824,0.7366093459490232,0.9361389454623954,survived stellar mass,instantaneous
BAGPIPES,8038,9.425640812914047,9.343965185692493,9.500208902059494,0.8960384819135511,0.7669010440069176,1.0045004683502317,survived stellar mass,instantaneous
BAGPIPES,8041,10.4586471540417,10.35416057614129,10.53035308950114,-9.263142355933859,-33.906749468246346,-1.5737758283309238,survived stellar mass,instantaneous
BAGPIPES,8067,10.408331659707924,10.333584105417676,10.474905639124305,-0.5925728386398987,-4.819637515979625,-0.1545917028951866,survived stellar mass,instantaneous
BAGPIPES,8113,9.353720369917085,9.23756162710526,9.443288093861986,0.1896366948217545,0.08283747486756655,0.3484169718761795,survived stellar mass,instantaneous
BAGPIPES,8154,10.364019668025305,10.265689818635948,10.459734680694394,1.0880762426640334,0.9977754497134741,1.2317655365681568,survived stellar mass,instantaneous
BAGPIPES,8167,10.332883039007168,10.248585436496004,10.40866722162835,1.3351760455940995,1.2219055102782868,1.4846015406270403,survived stellar mass,instantaneous
BAGPIPES,8402,9.813834109815918,9.707479431720882,9.880802054187898,0.8847039736330052,0.7947023396008441,1.033235770242179,survived stellar mass,instantaneous
BAGPIPES,8461,9.182807027834992,9.058723842820275,9.276499860542216,0.2541544878535352,0.12001002706433156,0.4234974716837127,survived stellar mass,instantaneous
BAGPIPES,8540,9.288375906452698,9.176627635354704,9.366084641378864,-0.050013274572354216,-0.11444139715746357,0.08589222576977996,survived stellar mass,instantaneous
